Domain name,Domain type,Agency,Organization name,City,State,Security contact email,URL,HasRobotsTxt,UserAgents
lowerpaxton-pa.gov,City,Non-Federal Agency,Lower Paxton Township,Harrisburg,PA,rlopez@lowerpaxton-pa.gov,http://lowerpaxton-pa.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
loxahatcheegrovesfl.gov,City,Non-Federal Agency,Town of Loxahatchee Groves,Loxahatchee Groves,FL,support@node0it.com,http://loxahatcheegrovesfl.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
loyaltown-wi.gov,City,Non-Federal Agency,Town of Loyal,Loyal,WI,townofloyal@outlook.com,http://loyaltown-wi.gov,False,[]
lubbocktx.gov,City,Non-Federal Agency,"City of Lubbock, Texas",Lubbock,TX,(blank),http://lubbocktx.gov,False,[]
luckwi.gov,City,Non-Federal Agency,Village of Luck,Luck,WI,volclerk@luckwisconsin.com,http://luckwi.gov,False,[]
ludington-mi.gov,City,Non-Federal Agency,City of Ludington,Ludington,MI,(blank),http://ludington-mi.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
lumbertonnc.gov,City,Non-Federal Agency,City of Lumberton,Lumberton,NC,tbranch@ci.lumberton.nc.us,http://lumbertonnc.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
lunenburg-gilmanvt.gov,City,Non-Federal Agency,Town Of Lunenburg,Lunenburg,VT,hjw161@yahoo.com,http://lunenburg-gilmanvt.gov,False,[]
lunenburgma.gov,City,Non-Federal Agency,Town of Lunenburg,Lunenburg,MA,(blank),http://lunenburgma.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
lyman-me.gov,City,Non-Federal Agency,Town of Lyman,Lyman,ME,(blank),http://lyman-me.gov,True,[]
lymansc.gov,City,Non-Federal Agency,Town of Lyman,Lyman,SC,drising@smarttechpc.com,http://lymansc.gov,False,[]
lymect.gov,City,Non-Federal Agency,Lyme Department of Emergency Management,Lyme,CT,em75@lymect.gov,http://lymect.gov,False,[]
lymenh.gov,City,Non-Federal Agency,"Town of Lyme, New Hampshire",Lyme,NH,dina@lymenh.gov,http://lymenh.gov,True,[]
lynchburgva.gov,City,Non-Federal Agency,"City of Lynchburg, VA - Department of Information Technology",Lynchburg,VA,infosec@lynchburgva.gov,http://lynchburgva.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
lynchburgvapolice.gov,City,Non-Federal Agency,Lynchburg Police Department,Lynchburg,VA,daniel.davis@lynchburgva.gov,http://lynchburgvapolice.gov,False,[]
lyndhurstnjpolice.gov,City,Non-Federal Agency,Lyndhurst Police Department,Lyndhurst,NJ,security@lyndhurstpolice.com,http://lyndhurstnjpolice.gov,False,[]
lyndhurstohio.gov,City,Non-Federal Agency,"City of Lyndhurst, Ohio",Lyndhurst,OH,media-center@lyndhurst-oh-secure.com,http://lyndhurstohio.gov,True,[]
lyndonks.gov,City,Non-Federal Agency,"City of Lyndon, Kansas",Lyndon,KS,(blank),http://lyndonks.gov,True,"['MSNBot', 'archive.org_bot', 'W3C-checklink', 'ia_archiver', 'Googlebot', 'CCBot']"
lyndontownshipmi.gov,City,Non-Federal Agency,Lyndon Township,Chelsea,MI,soc@lyndontownshipmi.gov,http://lyndontownshipmi.gov,True,[]
lynnfieldma.gov,City,Non-Federal Agency,Town of Lynnfield,Lynnfield,MA,sgroussis@town.lynnfield.ma.us,http://lynnfieldma.gov,False,[]
lynnma.gov,City,Non-Federal Agency,City of Lynn Ma.,Lynn,MA,(blank),http://lynnma.gov,False,[]
lynntownshipmi.gov,City,Non-Federal Agency,Lynn Township,Yale,MI,kps@shumakergroup.com,http://lynntownshipmi.gov,False,[]
lynnwoodwa.gov,City,Non-Federal Agency,"City of Lynnwood, Washington",Lynnwood,WA,wcena@lynnwoodwa.gov,http://lynnwoodwa.gov,True,[]
lynwoodca.gov,City,Non-Federal Agency,City of Lynwood,Lynwood,CA,phan@lynwoodca.gov,http://lynwoodca.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
lyonstownshipil.gov,City,Non-Federal Agency,Lyons Township,Countryside,IL,(blank),http://lyonstownshipil.gov,True,[]
lyontwp-higginsmi.gov,City,Non-Federal Agency,Lyon Township,Roscommon,MI,clerk@lyontownship.org,http://lyontwp-higginsmi.gov,True,[]
mableton.gov,City,Non-Federal Agency,CITY OF MABLETON,Mableton,GA,cityofmableton@gmail.com,http://mableton.gov,False,[]
mackinawil.gov,City,Non-Federal Agency,Village of Mackinaw,Mackinaw,IL,village@mackinawil.gov,http://mackinawil.gov,True,[]
macomb-mi.gov,City,Non-Federal Agency,Macomb Township,Macomb,MI,abuse@macomb-mi.gov,http://macomb-mi.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
madeirabeachfl.gov,City,Non-Federal Agency,City of Madeira Beach,Madeira Beach,FL,(blank),http://madeirabeachfl.gov,False,[]
madera.gov,City,Non-Federal Agency,City of Madera,Madera,CA,msouders@cityofmadera.com,http://madera.gov,True,[]
maderametro.gov,City,Non-Federal Agency,City of Madera,Madera,CA,msouders@cityofmadera.com,http://maderametro.gov,True,[]
madisonal.gov,City,Non-Federal Agency,City of Madison,Madison,AL,garrett.gillott@madisonal.gov,http://madisonal.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
madison-in.gov,City,Non-Federal Agency,City of Madison,Madison,IN,help@purpleguys.com,http://madison-in.gov,True,"['ZyBORG', 'SiteSnagger', 'WebStripper', 'HTTrack', 'WebZIP', 'WebCopier', 'sitecheck.internetseer.com', 'Zealbot', 'Offline Explorer', 'Fetch', 'Zao', 'NPBot', 'UbiCrawler', 'Microsoft.URL.Control', 'Xenu', 'larbin', 'DOC', 'FunWebProducts', 'MSIECrawler', 'WebReaper', 'Download Ninja', 'linko', 'libwww', 'k2spider', 'Teleport', 'TeleportPro']"
madisonlakemn.gov,City,Non-Federal Agency,City of Madison Lake,Madison LAke,MN,(blank),http://madisonlakemn.gov,True,"['MSNBot', 'archive.org_bot', 'W3C-checklink', 'ia_archiver', 'Googlebot', 'CCBot']"
madisontwpbutleroh.gov,City,Non-Federal Agency,Madison Township,Middletown,OH,(blank),http://madisontwpbutleroh.gov,True,[]
madisontwpmi.gov,City,Non-Federal Agency,Charter Township of Madison,Adrian,MI,kps@shumakergroup.com,http://madisontwpmi.gov,True,[]
madisonvilleky.gov,City,Non-Federal Agency,"City of Madisonville, KY",Madisonville,KY,(blank),http://madisonvilleky.gov,False,[]
madisonvilletexas.gov,City,Non-Federal Agency,City of Madisonville,Madisonville,TX,(blank),http://madisonvilletexas.gov,False,[]
maggievalleync.gov,City,Non-Federal Agency,Town of Maggie Valley,Maggie Valley,NC,info@maggievalleync.gov,http://maggievalleync.gov,False,[]
magneticspringsoh.gov,City,Non-Federal Agency,Village of Magnetic Springs,Magnetic Springs,OH,cwilson@microcenter.com,http://magneticspringsoh.gov,True,[]
magnoliaspringsal.gov,City,Non-Federal Agency,Town of Magnolia Springs,Magnolia Springs,AL,(blank),http://magnoliaspringsal.gov,False,[]
magnoliawi.gov,City,Non-Federal Agency,Town of Magnolia,Brodhead,WI,clerk@magnoliawi.gov,http://magnoliawi.gov,False,[]
maharishivediccity-iowa.gov,City,Non-Federal Agency,Maharishi Vedic City,Maharishi Vedic City,IA,marty100@me.com,http://maharishivediccity-iowa.gov,True,[]
mahomet-il.gov,City,Non-Federal Agency,Village of Mahomet,Mahomet,IL,pbrown@mahomet-il.gov,http://mahomet-il.gov,True,[]
mahwah-nj.gov,City,Non-Federal Agency,Township of Mahwah,Mahwah,NJ,(blank),http://mahwah-nj.gov,False,[]
maidennc.gov,City,Non-Federal Agency,Town of Maiden,Maiden,NC,thawn@maidennc.gov,http://maidennc.gov,False,[]
maizeks.gov,City,Non-Federal Agency,City of Maize,Maize,KS,domain@maizeks.gov,http://maizeks.gov,False,[]
malonepdny.gov,City,Non-Federal Agency,Malone Village Police Department,Malone,NY,(blank),http://malonepdny.gov,False,[]
malvernar.gov,City,Non-Federal Agency,City of Malvern,Malvern,AR,dis@malvernar.gov,http://malvernar.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
manasquan-nj.gov,City,Non-Federal Agency,Borough of Manasquan,Manasquan,NJ,(blank),http://manasquan-nj.gov,True,[]
manassasparkva.gov,City,Non-Federal Agency,City of Manassas Park,Manassas Park,VA,(blank),http://manassasparkva.gov,True,"['LinkedInBot/1.0', 'Bingbot', 'Twitterbot', 'Googlebot', 'FacebookBot']"
manassasva.gov,City,Non-Federal Agency,City of Manassas,Manassas,VA,securityadmins@manassasva.gov,http://manassasva.gov,False,[]
manawawi.gov,City,Non-Federal Agency,City of Manawa,Manawa,WI,cityclerk@manawawi.gov,http://manawawi.gov,False,[]
manchesterborough.gov,City,Non-Federal Agency,Manchester Borough,Manchester,PA,(blank),http://manchesterborough.gov,True,[]
manchesterct.gov,City,Non-Federal Agency,Town of Manchester,Manchester,CT,isdept@manchesterct.gov,http://manchesterct.gov,True,[]
manchester-ga.gov,City,Non-Federal Agency,City of Manchester,Manchester,GA,(blank),http://manchester-ga.gov,False,[]
manchestermd.gov,City,Non-Federal Agency,Town of Manchester,Manchester,MD,kbaldwin@manchestermd.gov,http://manchestermd.gov,True,[]
manchestermn.gov,City,Non-Federal Agency,City of Manchester,Manchester,MN,dahlen.alex@gmail.com,http://manchestermn.gov,False,[]
manchestermo.gov,City,Non-Federal Agency,City of Manchester,Manchester,MO,(blank),http://manchestermo.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
manchesternh.gov,City,Non-Federal Agency,City of Manchester NH,Manchester,NH,(blank),http://manchesternh.gov,True,"['Baiduspider', 'Baiduspider-image', 'MJ12bot', 'gsa-crawler', 'sogou spider', 'Baiduspider-video', 'Yandex']"
manchester-vt.gov,City,Non-Federal Agency,Town of Manchester,Manchester Center,VT,(blank),http://manchester-vt.gov,True,"['MSNBot', 'archive.org_bot', 'W3C-checklink', 'ia_archiver', 'Googlebot', 'CCBot']"
manchesterwi.gov,City,Non-Federal Agency,Town of Manchester,Black River Falls,WI,manchesterclerk@gmail.com,http://manchesterwi.gov,False,[]
manhattanbeach.gov,City,Non-Federal Agency,City of Manhattan Beach,Manhattan Beach,CA,itoperation@manhattanbeach.gov,http://manhattanbeach.gov,False,[]
manhattanks.gov,City,Non-Federal Agency,"City of Manhattan, KS",Manhattan,KS,it@cityofmhk.com,http://manhattanks.gov,False,[]
manisteemi.gov,City,Non-Federal Agency,City of Manistee,Manistee,MI,support@itright.com,http://manisteemi.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
manitouspringsco.gov,City,Non-Federal Agency,Ciy of Manitou Springs ,Manitou Springs,CO,jforsett@manitouspringsco.gov,http://manitouspringsco.gov,False,[]
manitowocwi.gov,City,Non-Federal Agency,City of Manitowoc,Manitowoc,WI,IT@mpu.org,http://manitowocwi.gov,False,[]
mankato-mn.gov,City,Non-Federal Agency,City of Mankato,Mankato,MN,webmaster@mankatomn.gov,http://mankato-mn.gov,False,[]
mankatomn.gov,City,Non-Federal Agency,City of Mankato,Mankato,MN,webmaster@mankatomn.gov,http://mankatomn.gov,False,[]
manortx.gov,City,Non-Federal Agency,City of Manor,Manor,TX,pgreen@manortx.gov,http://manortx.gov,False,[]
mansfieldct.gov,City,Non-Federal Agency,Town of Mansfield,Mansfield,CT,(blank),http://mansfieldct.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
mansfieldga.gov,City,Non-Federal Agency,City of Mansfield,Mansfield,GA,(blank),http://mansfieldga.gov,False,[]
mansfieldtexas.gov,City,Non-Federal Agency,"City of Mansfield, Texas",Mansfield,TX,(blank),http://mansfieldtexas.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
mansfieldtownship-nj.gov,City,Non-Federal Agency,Township of Mansfield,Port Murray,NJ,clerk@mansfieldtownship-nj.gov,http://mansfieldtownship-nj.gov,True,[]
mansfield-tx.gov,City,Non-Federal Agency,City of Mansfield,Mansfield,TX,(blank),http://mansfield-tx.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
manteca.gov,City,Non-Federal Agency,City of Manteca,Manteca,CA,it-security@ci.manteca.ca.us,http://manteca.gov,False,[]
manteonc.gov,City,Non-Federal Agency,Town of Manteo,Manteo,NC,security@townofmanteo.com,http://manteonc.gov,False,[]
mantraptownshipmn.gov,City,Non-Federal Agency,Mantrap Township,Nevis,MN,mantrapclerk@gmail.com,http://mantraptownshipmn.gov,False,[]
mantuatownshipohio.gov,City,Non-Federal Agency,Mantua Township,Mantua,OH,(blank),http://mantuatownshipohio.gov,True,[]
manwv.gov,City,Non-Federal Agency,Town of Man,Man,WV,mayorofman@frontier.com,http://manwv.gov,False,[]
maplegrovemn.gov,City,Non-Federal Agency,City of Maple Grove,Maple Grove,MN,(blank),http://maplegrovemn.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
maplegrovetownshipmi.gov,City,Non-Federal Agency,Maple Grove Township,New Lothrop,MI,office@maplegrovetownship.org,http://maplegrovetownshipmi.gov,True,[]
maplegrovewi.gov,City,Non-Federal Agency,Town of Maple Grove,Reedsville,WI,anita@theitdeptllc.com,http://maplegrovewi.gov,False,[]
mapletonmn.gov,City,Non-Federal Agency,City of Mapleton,Mapleton,MN,(blank),http://mapletonmn.gov,False,[]
maplevalleytwpmi.gov,City,Non-Federal Agency,Maple Valley Township,Coral,MI,mvtsupervisor@gmail.com,http://maplevalleytwpmi.gov,False,[]
maplevalleywa.gov,City,Non-Federal Agency,"City of Maple Valley, Washington",Maple Valley,WA,itservices@maplevalleywa.gov,http://maplevalleywa.gov,False,[]
maplewoodmn.gov,City,Non-Federal Agency,City of Maplewood,Maplewood,MN,it-ops@maplewoodmn.gov,http://maplewoodmn.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
maplewoodmo.gov,City,Non-Federal Agency,"City of Maplewood, Missouri",Maplewood,MO,notify+mwd@goinet.com,http://maplewoodmo.gov,True,"['LinkedInBot/1.0', 'Bingbot', 'Twitterbot', 'Googlebot', 'FacebookBot']"
maplewoodnj.gov,City,Non-Federal Agency,Township of Maplewood,Maplewood,NJ,assistadmin@twp.maplewood.nj.us,http://maplewoodnj.gov,False,[]
maranaaz.gov,City,Non-Federal Agency,Town of Marana,Marana,AZ,TSInfra@MaranaAz.gov,http://maranaaz.gov,True,[]
marathoncitywi.gov,City,Non-Federal Agency,Village of Marathon City,Marathon,WI,support@dirksgroup.com,http://marathoncitywi.gov,False,[]
marblefallstx.gov,City,Non-Federal Agency,City of Marble Falls,Marble Falls,TX,cmcdonald@marblefallstx.gov,http://marblefallstx.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
marengomi.gov,City,Non-Federal Agency,Marengo Township,Albion,MI,security@limecuda.com,http://marengomi.gov,False,[]
mariavilleme.gov,City,Non-Federal Agency,Town of Mariaville,Mariaville,ME,abuse@mariavilleme.gov,http://mariavilleme.gov,True,[]
maricopa-az.gov,City,Non-Federal Agency,City of Maricopa,Maricopa,AZ,(blank),http://maricopa-az.gov,False,[]
mariettaga.gov,City,Non-Federal Agency,City of Marietta,Marietta,GA,(blank),http://mariettaga.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
mariettageorgia.gov,City,Non-Federal Agency,City of Marietta,Marietta,GA,(blank),http://mariettageorgia.gov,False,[]
marillatownshipmi.gov,City,Non-Federal Agency,Marilla Township,Copemish,MI,marillatwnshpsupervisor@gmail.com,http://marillatownshipmi.gov,True,[]
marineil.gov,City,Non-Federal Agency,Village of Marine ,Marine,IL,clerkofmarine@marineil.gov,http://marineil.gov,True,[]
marinettewi.gov,City,Non-Federal Agency,City of Marinette,Marinette,WI,helpdesk@marinette.wi.us,http://marinettewi.gov,True,[]
marionky.gov,City,Non-Federal Agency,"City of Marion, Kentucky",Marion,KY,lcroft@marionky.gov,http://marionky.gov,False,[]
marionma.gov,City,Non-Federal Agency,"Town of Marion, Massachusetts",Marion,MA,(blank),http://marionma.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
marionsc.gov,City,Non-Federal Agency,City of Marion,Marion,SC,(blank),http://marionsc.gov,False,[]
mariontownshipbeavercountypa.gov,City,Non-Federal Agency,Marion Township,Fombell,PA,(blank),http://mariontownshipbeavercountypa.gov,True,[]
mariontwpcvxmi.gov,City,Non-Federal Agency,"Marion Township, Charlevoix County, Michigan",Charlevoix,MI,esh092165@yahoo.com,http://mariontwpcvxmi.gov,False,[]
markesanwi.gov,City,Non-Federal Agency,City of Markesan,Markesan,WI,jchisnell@markesan.k12.wi.us,http://markesanwi.gov,True,[]
marlboro-nj.gov,City,Non-Federal Agency,Township of Marlboro,Marlboro,NJ,(blank),http://marlboro-nj.gov,True,[]
marlborough-ma.gov,City,Non-Federal Agency,City of Marlborough,Marlborough,MA,(blank),http://marlborough-ma.gov,True,[]
marlboroughmo.gov,City,Non-Federal Agency,Village of Marlborough,Marlborough,MO,(blank),http://marlboroughmo.gov,False,[]
marlownh.gov,City,Non-Federal Agency,Town of Marlow,Marlow,NH,(blank),http://marlownh.gov,False,[]
maroaillinois.gov,City,Non-Federal Agency,City of Maroa,Maroa,IL,(blank),http://maroaillinois.gov,False,[]
marquettemi.gov,City,Non-Federal Agency,City of Marquette,Marquette,MI,(blank),http://marquettemi.gov,True,[]
marshall-il.gov,City,Non-Federal Agency,City of Marshall,Marshall,IL,(blank),http://marshall-il.gov,False,[]
marshallruskwi.gov,City,Non-Federal Agency,Town of Marshall,Sheldon,WI,security@marshallruskwi.gov,http://marshallruskwi.gov,False,[]
marshalltown-ia.gov,City,Non-Federal Agency,City of Marshalltown,Marshalltown,IA,chad@bdhtek.com,http://marshalltown-ia.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
marshfield-ma.gov,City,Non-Federal Agency,Town of Marshfield,Marshfield,MA,jmcgillis@townofmarshfield.org,http://marshfield-ma.gov,True,[]
marshfieldmaine.gov,City,Non-Federal Agency,Town of Marshfield,Marshfield,ME,town@marshfieldtownoffice.com,http://marshfieldmaine.gov,True,"['AhrefsBot', 'PetalBot', 'dotbot', 'AdsBot-Google-Mobile', 'AdsBot-Google', 'Googlebot']"
marshfieldmo.gov,City,Non-Federal Agency,"City of Marshfield, Missouri",Marshfield,MO,(blank),http://marshfieldmo.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
marshfieldvillagevt.gov,City,Non-Federal Agency,"Village of Marshfield, Inc.",MARSHFIELD,VT,(blank),http://marshfieldvillagevt.gov,False,[]
marshfieldvt.gov,City,Non-Federal Agency,Town of Marshfield,Marshfield,VT,(blank),http://marshfieldvt.gov,True,"['MSNBot', 'archive.org_bot', 'W3C-checklink', 'ia_archiver', 'Googlebot', 'CCBot']"
marthasvillemo.gov,City,Non-Federal Agency,City of Marthasville,Marthasville,MO,cityclerk@marthasvillemo.gov,http://marthasvillemo.gov,False,[]
martinsferryoh.gov,City,Non-Federal Agency,City of Martins Ferry,Martins Ferry,OH,support@bakeritservices.org,http://martinsferryoh.gov,False,[]
martinsville-va.gov,City,Non-Federal Agency,City of Martinsville,Martinsville,VA,misadmin@ci.martinsville.va.us,http://martinsville-va.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
martinsvilleva.gov,City,Non-Federal Agency,City of Martinsville,Martinsville,VA,(blank),http://martinsvilleva.gov,False,[]
martinytownshipmi.gov,City,Non-Federal Agency,Martiny Township,Rodney,MI,(blank),http://martinytownshipmi.gov,True,[]
marvinnc.gov,City,Non-Federal Agency,Village of Marvin,Marvin,NC,clerk@marvinnc.gov,http://marvinnc.gov,True,[]
marysvilleks.gov,City,Non-Federal Agency,City of Marysville,Marysville,KS,mvillecityhall@bluevalley.net,http://marysvilleks.gov,True,"['AhrefsBot', 'PetalBot', 'dotbot', 'AdsBot-Google-Mobile', 'AdsBot-Google', 'Googlebot']"
marysvillewa.gov,City,Non-Federal Agency,City of Marysville,Marysville,WA,admins@marysvillewa.gov,http://marysvillewa.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
maryvillemo.gov,City,Non-Federal Agency,City of Maryville,Maryville,MO,(blank),http://maryvillemo.gov,False,[]
maryville-tn.gov,City,Non-Federal Agency,City of Maryville,Maryville,TN,(blank),http://maryville-tn.gov,False,[]
mashpeema.gov,City,Non-Federal Agency,Town of Mashpee,Mashpee,MA,bstello@mashpeema.gov,http://mashpeema.gov,True,[]
massillonohio.gov,City,Non-Federal Agency,City of Massillon,Massillon,OH,tulrich@massillonohio.gov,http://massillonohio.gov,False,[]
matewanwv.gov,City,Non-Federal Agency,Town of Matewan,Matewan,WV,support@onedaynerd.com,http://matewanwv.gov,True,[]
